song,moods,arousal,valence
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/21-1rBIWHLBPIZPFmLOyW1YEX- Robert Rich - The Gate Is Open.mp3,"['calm', 'cool', 'documentary', 'emotional', 'hopeful', 'meditative', 'melancholic', 'motivational', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'space']",2.629425048828125,3.6078176498413086
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/54-29Kn3OIyJwrUMf6CzvLgeq- Bobby McFerrin - Common Threads.mp3,"['calm', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.4836909770965576,2.9767496585845947
"/Users/jsgomezc/Data/psilocybin/audio/compass_v2/56-0kT8kcQ4D0H5AYOjGNyBQW- Lars Danielsson, Mathias Eick, Dominic Miller - Grace.mp3","['ballad', 'calm', 'cool', 'dark', 'documentary', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft']",3.101943016052246,3.7686543464660645
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/43-1Pne36KcJaaabakm7i4zDj- Robert Rich - Sagrada Familia.mp3,"['adventure', 'calm', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'movie', 'nature', 'relaxing', 'romantic', 'soft', 'soundscape', 'space']",3.961488723754883,3.9536616802215576
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/31-5WNJbPiEDpi61nkYm7tEHs- Robert Rich - The Spiral Steps.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.6432650089263916,3.3302183151245117
"/Users/jsgomezc/Data/psilocybin/audio/compass_v2/66-3Qthkad4TgSftklrlCTi7e- Cava Menzies, Nick Phillips, Jeff Chambers, Jaz Sawyer - Almost Blue.mp3","['dark', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'sad', 'slow']",4.195528984069824,3.8300461769104004
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/37-11tUGfZUkrt31swIFuG7uN- Harold Budd - How Vacantly You Stare at Me - 2013 Remaster.mp3,"['calm', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.552058696746826,3.306185722351074
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/14-1PBcpV8Yt6470AMXEnbPBS- Darshan Ambient - Azure Day.mp3,"['adventure', 'calm', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'hopeful', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'soft']",3.6571030616760254,4.316455364227295
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/23-0jOuoL7qdtaolgYczWAegf- Greg Haines - 183 Times.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.3065543174743652,2.9833614826202393
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/33-6EAE9OsQH05VkpzlBbzQCo- Brambles - In The Androgynous Dark.mp3,"['adventure', 'advertising', 'calm', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'motivational', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.831104040145874,3.8954219818115234
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/40-0Oq9PmdBbpqHUri8pnEhyE- Harold Budd - Wanderer.mp3,"['background', 'calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape']",2.5124855041503906,3.6117966175079346
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/25-0stbR3UFjoN55lFoF4wSK2- Mathias Grassow - Through the Void.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.3186070919036865,2.8737974166870117
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/01-67zSxCvYBX1fahPPlsLjdI- Bruno Sanfilippo - Claroscuro.mp3,"['calm', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.8916897773742676,3.8468496799468994
"/Users/jsgomezc/Data/psilocybin/audio/compass_v2/12-3GOkfCPu9zbV3EjnhdKaUv- David Helpling, Jon Jenkins - The Crossing.mp3","['cool', 'dark', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",4.1458587646484375,4.096538543701172
/Users/jsgomezc/Data/psilocybin/audio/compass_v2/26-1X6q0eikfQG5W6XiKUo373- Liquid Mind - Unity - Pt. 1.mp3,"['calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'sad', 'soundscape', 'space']",2.619192123413086,3.242671251296997
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/56-0Nvzvc1Vx4w6DR08fMfP6V- G. I. Gurdjieff, Anja Lechner, Vassilis Tsabropoulos - Prayer.mp3","['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'soft']",3.3913655281066895,4.279422283172607
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/52-4hNf2L6bbe52R6e615rM26- Camille Saint-Saëns, Nadja Salerno-Sonnenberg, Sandra Rivers - The Swan (from Carnival of the Animals).mp3","['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.675816535949707,3.182507276535034
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/14-1TWWFCKcfuio8I9u7T6Yzs-Lama GyurmeJean-Philippe Rykiel-Sacred Words Of Liberation.mp3,"['calm', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']",2.7798898220062256,2.860445976257324
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/12-5M6rIlwFUKvD9OxpmpqOdx- Francis Poulenc, Cappella Amsterdam, Estonian Philharmonic Chamber Choir, Estonian National Symphony Orchestra, Daniel Reuss - Stabat Mater, FP 148- I. Stabat mater dolorosa.mp3","['calm', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.920954942703247,3.7421133518218994
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/43-1pdz8zR8gb1qfEBi64H1fa- Gustavo Santaolalla - De Ushuaia a La Quiaca.mp3,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.6861205101013184,3.4350736141204834
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/35-0mFhgnP4LGGyYFgm5lkQ4K- Edward Elgar, Andrew Davis, BBC Symphony Orchestra - Elgar- Serenade for Strings, Op. 20- II. Larghetto.mp3","['calm', 'documentary', 'drama', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.3577382564544678,3.1444523334503174
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/00-2zQQWNhRpLU84KHCb6UJgq- Sally Maer, Sally Whitwell - Spiegel im Spiegel.mp3","['drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad']",2.912956953048706,3.4031293392181396
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/32-1Sl9uQgo8HacE4FCQiVL2G- Aram Khachaturian, St. Petersburg State Symphony Orchestra, Andre Anichanov - Gayane- Gayane's Adagio.mp3","['calm', 'drama', 'dream', 'emotional', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.3920016288757324,3.1165378093719482
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/40-3BRbhE46Dpb4FH23Lztneo- Ablaye Cissoko, Volker Goetze - Amanké Dionti.mp3","['ballad', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.9304628372192383,3.8899173736572266
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/13-0jlN7m3x57m1JYQcWOmsa2- Arvo Pärt, Paavo Järvi, Estonian National Symphony Orchestra - Pärt- Cantus in memoriam Benjamin Britten.mp3","['dark', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad']",3.0410823822021484,3.4468770027160645
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/41-5hBAYIGVefEy5RwHQhtbrs- Sona Jobarteh - Saya (Motherland - The Score).mp3,"['calm', 'drama', 'dramatic', 'dream', 'emotional', 'hopeful', 'inspiring', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']",2.854780673980713,3.7713828086853027
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/37-56mFl5CfpZE9RJjyLjdHEh- Yeghshe Manukyan - Where Is She.mp3,"['dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.816619396209717,3.890941858291626
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/45-6nu1Km5klgytwem6my0vHY- Rainer Scheurenbrand - Yemanja.mp3,"['adventure', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.8932695388793945,4.126054286956787
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/11-12zGav4UDhMJ9l7vzfVOLJ- USSR Ministry of Culture Chamber Choir - Hymn of the Cherubim.mp3,"['calm', 'dark', 'documentary', 'drama', 'dream', 'emotional', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.550076961517334,3.4029877185821533
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/28-46tPGzCXCI2oKsemztDA9u- Jan Garbarek, Cristobal de Morales, The Hilliard Ensemble - Parce Mihi Domine.mp3","['calm', 'dark', 'dream', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft']",2.2619709968566895,3.020073175430298
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/04-6vCAsg5oGCn2EuLP2X8LOK- Ludovico Einaudi, Federico Mecozzi, Redi Hasa - Seven Days Walking  Day 1- Gravity.mp3","['dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'meditative', 'movie', 'nature', 'sad', 'soundscape']",3.495363712310791,3.7615132331848145
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/02-252qh21eS71z3trx1n1Ytp- Nils Økland, Sigbjørn Apeland - Sylkje-Per, var..mp3","['calm', 'christmas', 'drama', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.8707287311553955,4.096777439117432
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/09-5t9UkwkrumEmOpnz3SRdbm- Edward Elgar, Royal Philharmonic Orchestra, Philip Ellis - Elgar- Variations on an Original Theme, Op. 36 'Enigma'- Variation IX. Adagio 'Nimrod'.mp3","['adventure', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",3.2121520042419434,4.088254451751709
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/24-4FGO899sqaOBJMs59fOhYI- Max Richter, Hilary Hahn, Cory Smythe - Mercy.mp3","['adventure', 'calm', 'dark', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.3274078369140625,2.9309675693511963
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/30-5KNEg0mL7N8C0gzF4cwZkm- Atli Örvarsson, Sin Fang - Engin landamæri.mp3","['children', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'game', 'inspiring', 'meditative', 'nature', 'relaxing', 'romantic', 'trailer']",3.106750011444092,3.999802350997925
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/25-7nHvS6UUhz2gJhj8TIROLX- Samuel Barber, Leonard Bernstein, New York Philharmonic - Adagio for Strings, Op. 11.mp3","['dark', 'documentary', 'drama', 'dream', 'emotional', 'epic', 'meditative', 'movie', 'nature', 'relaxing', 'soundscape', 'space', 'travel']",3.165476083755493,3.24796199798584
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/31-3QfycIQ2vjg9Rz2eaLVKqN- Geirr Tveitt, Håvard Gimse - 50 Folk-Tunes from Hardanger, Op. 150- Welcome with Honour.mp3","['adventure', 'ballad', 'drama', 'emotional', 'film', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft']",2.998976707458496,3.905787944793701
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/53-1e3QK6aT16Gx4hnYpafjOh- Jane Winther - Om.mp3,"['calm', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.6820578575134277,3.260205030441284
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/42-67YlhgBxHM8uZAANzSPnc6- Dreamers' Circus - City Gardens.mp3,"['drama', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft']",3.2036142349243164,3.703824996948242
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/19-7iO9HcAP57k4XzJdA4k5Ws- Nitin Sawhney, Jocelyn Pook, Ben Frost, Tanja Tzarovska, Voya Zivkovic, Melanie Pappenheim, Manickam Yogeswaren - iTMOi (in the mind of igor)- Sacrifice.mp3","['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'soft', 'trailer']",3.1131136417388916,3.800548791885376
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/38-0pA6IPKwajZtrydfEXMUtC- A Filetta - Sumiglia.mp3,"['adventure', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad']",3.1386914253234863,3.3744938373565674
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/46-6xZU9JiDXil5sTmTqrkDee- Maria Arnal, Marcel Bagés - Ball del vetlatori.mp3","['adventure', 'christmas', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad']",3.692599296569824,3.8783318996429443
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/21-1LCSfp70iAFHRK0PI7THpX- HAYA樂團 - Ongmanibamai.mp3,"['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'trailer']",3.3762168884277344,3.6018574237823486
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/05-0kUIxT2FcNM1EXpgO7IUW3- Zoë Keating - Optimist.mp3,"['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'soundscape']",3.4396004676818848,3.539391040802002
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/17-5HDNrfDZXJpCLSKxB4npUB- Henry Purcell, Leopold Stokowski, Bournemouth Symphony Orchestra, José Serebrier - Dido and Aeneas, Z. 626- When I am laid in earth, 'Dido's Lament' (arr. L. Stokowski).mp3","['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'trailer']",3.433211326599121,3.6823267936706543
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/26-1SMDuZThgauvMckxone4sT- Edward Elgar, English Chamber Orchestra, Osian Ellis, Paul Goodwin - Sospiri, Op. 70.mp3","['adventure', 'dark', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.9415745735168457,3.448558807373047
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/34-0jUmyIrYPFM1iWHhtcPL6w- Gustav Mahler, Polish National Radio Symphony Orchestra, Antoni Wit - Symphony No. 5- Adagietto.mp3","['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'inspiring', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.724289894104004,3.6587769985198975
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/55-7HgkG82ElIeImp7tslAevX- Johann Sebastian Bach, Albrecht Mayer, Sinfonia Varsovia - Toccata, Adagio & Fugue in C Major, BWV 564- II. Adagio (Arr. Tarkmann for Oboe & Ensemble).mp3","['adventure', 'documentary', 'drama', 'emotional', 'film', 'game', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",4.223666667938232,4.140255451202393
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/22-1svZ16d9FKvt9k7zpX4Wls- Anilah - Calling the Others.mp3,"['drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'space']",2.736408233642578,3.301743745803833
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/23-38LpY8ODKg1fgIkSzbpyx0- Michael Hoppé, Martin Tillman, Tim Wheater - The Waiting.mp3","['dark', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.9135658740997314,2.7214324474334717
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/16-5JrFL8Xiv5V0G33DIK8v3p- Johann Sebastian Bach, Orchestre Métropolitain, Yannick Nézet-Séguin - Komm, süsser Tod, BWV 478 (Arr. L. Stokowski for Orchestra).mp3","['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",3.38143253326416,3.8025667667388916
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/27-1MpCGpXC1IXBRUsJBRcA1Q- Arvo Pärt, Estonian Philharmonic Chamber Choir, Paul Hillier - Da pacem Domine.mp3","['adventure', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.963563919067383,3.6361024379730225
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/06-7sXYoFoFoJ28bnjsnoBfvY- Zoë Keating - Escape Artist.mp3,"['adventure', 'documentary', 'drama', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad']",3.25673770904541,3.7489027976989746
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/48-4sFRbEuxjThHHnAzDdbrut- Jules Massenet, New Zealand Symphony Orchestra, Jean-Yves Ossonce - Scenes alsaciennes, 'Suite No. 7'- III. Sous les tilleuls.mp3","['adventure', 'drama', 'emotional', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",3.368746519088745,3.6053850650787354
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/57-5MSYvQosfWKh4VO7T6u9Dc- Marco Schultz, Maha Satya Sangha - Calma e Tranquilidade.mp3","['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.7580554485321045,3.5325067043304443
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/08-13o0bDRuAKiQrFQZnkTyup- Robert Shaw, Robert Shaw Chamber Singers - Lauridsen- O Magnum Mysterium.mp3","['calm', 'drama', 'dream', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']",2.8549342155456543,3.7394261360168457
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/18-6S2hqgDhJ0jAJcCfWNo2Hm- Hildegard von Bingen, Kronos Quartet - O Virtus Sapiente.mp3","['calm', 'drama', 'dream', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.797919273376465,3.647357225418091
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/15-4esxro8J1rbsalCPb0yrgC- Jon Hopkins - Feel First Life.mp3,"['ballad', 'calm', 'christmas', 'drama', 'dream', 'emotional', 'holiday', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.8970296382904053,4.369784832000732
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/59-5Zq3zfk1DwNvOjZTmRsPHa- Arvo Pärt, Vladimir Spivakov, Sergej Bezrodny - Spiegel im Spiegel (Version for Violin & Piano) - Version for Violin and Piano  Reprise.mp3","['calm', 'drama', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",2.990309476852417,3.6196646690368652
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/50-0ehvSWC15JKhz5us5aOBjL- Rachel Portman - much loved.mp3,"['calm', 'christmas', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.6680898666381836,4.025900363922119
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/47-5TtmI9sfXw4VXco0PE21mV- Frederick Delius, Royal Northern Sinfonia, David Lloyd-Jones - 2 Aquarelles- Lento, ma non troppo.mp3","['calm', 'documentary', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft']",2.8955893516540527,4.128207206726074
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/51-7vuj72WTNRJfNaOBU4dTh1- Erik Satie, Olga Scheps - Gymnopédie No. 1- Lent et douloureux.mp3","['calm', 'christmas', 'cool', 'emotional', 'hopeful', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.340711832046509,4.185837268829346
"/Users/jsgomezc/Data/psilocybin/audio/copenhagen/10-7Mx00Ye1ypcK1hToeKyrVl- Henryk Górecki, Dawn Upshaw, London Sinfonietta, David Zinman - Symphony No. 3, Op. 36- I. Lento - Sostenuto Tranquillo Ma Cantabile.mp3","['calm', 'documentary', 'drama', 'emotional', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.4818882942199707,3.0999510288238525
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/01-2Opu7oAPytTFUJ9g3WhLFS-Josefine OpsahlTrine Opsahl-A Fairytale.mp3,"['adventure', 'documentary', 'drama', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'love', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soft']",2.9035427570343018,3.812009811401367
/Users/jsgomezc/Data/psilocybin/audio/copenhagen/44-0B2OZFdJA1bXfdHAjPBVJj- Curawaka - He Yama Yo.mp3,"['calm', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.9057259559631348,3.4992735385894775
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/39-69qu3TXs2G7apjcaim5VmP- Christian Bollmann, Daniel Namkhay - Weaving of the Spirit.mp3","['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.5821774005889893,3.5165674686431885
/Users/jsgomezc/Data/psilocybin/audio/imperial1/09-59XOVqTJJB509HMinTaaDI- Robert Rich - Sagrada Familia.mp3,"['calm', 'dream', 'emotional', 'hopeful', 'inspiring', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'space']",2.7433242797851562,4.036160469055176
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/05-1EKcXCqix2v6qb6rj2m5Ty- John Foxx, Harold Budd - A Delicate Romance.mp3","['calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.484841823577881,3.265775442123413
/Users/jsgomezc/Data/psilocybin/audio/imperial1/19-2bYhCI043mHCbhSIuEh591- Max Richter - The Young Mariner.mp3,"['calm', 'drama', 'dream', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.9147098064422607,3.3867006301879883
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/08-575aFZa7rjZDW68oCu5I8l- Robert Rich, Lisa Moskow - Bija [Edit].mp3","['calm', 'drama', 'dream', 'emotional', 'epic', 'film', 'meditative', 'melancholic', 'movie', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.7623298168182373,3.4821066856384277
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/28-0uMgtxvlfFqa4T0YIMEDIj- Ólafur Arnalds, Alice Sara Ott - Verses.mp3","['ballad', 'calm', 'drama', 'dream', 'emotional', 'love', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'soft']",3.052175283432007,3.628887176513672
/Users/jsgomezc/Data/psilocybin/audio/imperial1/00-3OgkfYg13Jj96E982moWje- Stars Of The Lid - Dungtitled (In a Major).mp3,"['calm', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape']",2.5151281356811523,3.699486494064331
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/04-6AXnyOkaq6bn67VYrIfec6- John Foxx, Harold Budd - Sunlit Silhouette.mp3","['calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'sad', 'soft', 'soundscape', 'space']",2.1119225025177,3.0744993686676025
/Users/jsgomezc/Data/psilocybin/audio/imperial1/27-1K1qUTIMoxeL2rUslFwIhQ- Steven Halpern - Amrita.mp3,"['calm', 'cool', 'dream', 'emotional', 'happy', 'hopeful', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape', 'uplifting']",1.7611578702926636,3.637138605117798
"/Users/jsgomezc/Data/psilocybin/audio/imperial1/07-0Xf8nLzbt3TXW0DejZhHTy- Harold Budd, Brian Eno - Lost In The Humming Air - 2005 Digital Remaster.mp3","['calm', 'cool', 'deep', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']",2.2837460041046143,4.120452404022217
/Users/jsgomezc/Data/psilocybin/audio/imperial1/36-2ZEUzI4TGQqSovrWiHwNku- Arve Henriksen - Glacier Descent.mp3,"['calm', 'drama', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape']",3.2455499172210693,3.6521501541137695
