#,playlist,Song,Artist,Time,BPM,Genres,Parent Genres,Album,Album Date,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC,Duration (s),Duration (m),Duration,phase,process?,link
9,jh_classical,"Alleluia, Behold the Bridegroom","Traditional,St.Petersburg Chamber Choir",5:29,141,"medieval, traditional music, sufi, bhajan, gregorian chant, qawwali, choral","New age, Classical, Traditional music",Sacred Treasures III: Choral Masterworks from Russia and Beyond,2/22/00,16,18,99,95,4,0,10,-22,C Major,3,1/14/16,2Y8QxaUOUWtkq3jLnFrsvm,Hearts of Space Records,8B,USAKS0501129,330,5.500,0:05:30,onset,TRUE,https://open.spotify.com/track/2Y8QxaUOUWtkq3jLnFrsvm
10,jh_classical,"Symphony No. 3, Op. 36: I. Lento - Sostenuto Tranquillo Ma Cantabile","Henryk Górecki,Dawn Upshaw,London Sinfonietta,David Zinman",26:47:00,93,"minimalism, classical, opera, chamber music",Classical,Górecki: Symphony No. 3,3/9/92,11,12,55,77,3,0,20,-19,E Minor,4,1/14/16,7Mx00Ye1ypcK1hToeKyrVl,Nonesuch,9A,USN 19228201.00,1607,26.783,0:26:47,onset,TRUE,https://open.spotify.com/track/7Mx00Ye1ypcK1hToeKyrVl
11,jh_classical,"Ein deutsches Requiem, Op. 45: VII. Selig sind die Toten","Johannes Brahms,Netherlands Radio Choir,Royal Concertgebouw Orchestra,Mariss Jansons",9:54,133,"classical, classical piano, chamber music, orchestra, choral",Classical,"Brahms: Ein deutsches Requiem, Op. 45 (Live)",9/25/15,16,6,99,91,3,0,10,-28,F Major,4,1/14/16,2Bp7MMhc3rtH8oMdgJSJul,RCO Live,7B,NLG 761500307.00,594,9.900,0:09:54,peak,TRUE,https://open.spotify.com/track/2Bp7MMhc3rtH8oMdgJSJul
12,jh_classical,"Ein deutsches Requiem, Op. 45: II. Denn alles Fleisch es ist wie Gras","Johannes Brahms,Netherlands Radio Choir,Royal Concertgebouw Orchestra,Mariss Jansons",14:05,87,"classical, classical piano, chamber music, orchestra, choral",Classical,"Brahms: Ein deutsches Requiem, Op. 45 (Live)",9/25/15,10,7,97,85,6,0,0,-22,F Major,3,1/14/16,4MHzzEkKDmeIDCYvrpoQYU,RCO Live,7B,NLG 761500302.00,846,14.100,0:14:06,peak,TRUE,https://open.spotify.com/track/4MHzzEkKDmeIDCYvrpoQYU
13,jh_classical,"Symphony No. 2 in D Major, Op. 73: II. Adagio non troppo","Johannes Brahms,Leonard Bernstein,New York Philharmonic",10:08,86,"classical, classical piano, chamber music, orchestra",Classical,Brahms: Symphonies Nos. 2 & 3,1962-00-00,11,16,96,77,4,0,10,-18,B Major,4,1/14/16,7wIOnldaDk6eSZqg4uKitF,Sony Classical,1B,USSM16200450,608,10.133,0:10:08,peak,TRUE,https://open.spotify.com/track/7wIOnldaDk6eSZqg4uKitF
14,jh_classical,"Ein deutsches Requiem, Op. 45: IV. Wie lieblich sind deine Wohnungen","Johannes Brahms,Netherlands Radio Choir,Royal Concertgebouw Orchestra,Mariss Jansons",5:37,103,"classical, classical piano, chamber music, orchestra, choral",Classical,"Brahms: Ein deutsches Requiem, Op. 45 (Live)",9/25/15,16,8,99,89,7,0,10,-24,D#/E♭ Major,3,1/14/16,7tIU8cUOwM1JweKnyL3CvX,RCO Live,5B,NLG 761500304.00,338,5.633,0:05:38,peak,TRUE,https://open.spotify.com/track/7tIU8cUOwM1JweKnyL3CvX
15,jh_classical,"Mass in B Minor, BWV 232: Kyrie - Kyrie eleison I (Chorus)","Johann Sebastian Bach,The Sixteen,Harry Christophers",9:00,112,"classical, classical piano, choral, gregorian chant, medieval",Classical,Bach: Mass In B Minor,3/1/06,17,9,98,40,10,0,30,-23,A#/B♭ Minor,4,1/14/16,4hlMOI0HfktJ90iZrMUGoc,Coro,3A,GBEJP0604401,540,9.000,0:09:00,peak,TRUE,https://open.spotify.com/track/4hlMOI0HfktJ90iZrMUGoc
16,jh_classical,"Mass in B Minor, BWV 232: Kyrie - Kyrie eleison II (Chorus)","Johann Sebastian Bach,The Sixteen,Harry Christophers",3:34,80,"classical, classical piano, choral, gregorian chant, medieval",Classical,Bach: Mass In B Minor,3/1/06,8,15,99,79,19,0,10,-23,F Minor,4,1/14/16,3NLo9LL5xYAfgVp7dhpd7K,Coro,4A,GBEJP0604403,214,3.567,0:03:34,peak,TRUE,https://open.spotify.com/track/3NLo9LL5xYAfgVp7dhpd7K
17,jh_classical,"Adagio for Strings, Op. 11","Samuel Barber,London Symphony Orchestra,Kristjan Järvi",9:47,77,"classical, orchestra, opera, minimalism, neoclassical",Classical,Top 100 Adagios,7/30/13,8,7,99,89,3,0,0,-21,A#/B♭ Minor,4,1/14/16,5oM36TLopeP4QWiXUn7EoB,U-5,3A,DEN961100570,587,9.783,0:09:47,peak,TRUE,https://open.spotify.com/track/5oM36TLopeP4QWiXUn7EoB
18,jh_classical,"Gloria in D Major, RV 589: I. Gloria in excelsis Deo","Antonio Vivaldi,The English Concert Choir,The English Concert,Trevor Pinnock",2:22,126,"classical, choral",Classical,Vivaldi: Gloria in D major RV 589,1/1/09,39,22,95,16,34,0,10,-18,C♯/D♭ Major,4,1/14/16,1lIzb9iA5kyCV1bCl9EM7o,Deutsche Grammophon (DG),3B,DEF058730201,145,2.417,0:02:25,peak,TRUE,https://open.spotify.com/track/1lIzb9iA5kyCV1bCl9EM7o
19,jh_classical,"Komm, süsser Tod BWV478 - Remastered","Johann Sebastian Bach,Leopold Stokowski,Symphonica Orchestra",5:56,80,"classical, classical piano,",Classical,Bach By Stokowski,1/1/97,7,5,92,95,3,0,0,-25,D#/E♭ Major,3,1/14/16,3VYjh5MIS1oz5LaeaHWK2L,Angel Records,5B,USAR29701163,356,5.933,0:05:56,peak,TRUE,https://open.spotify.com/track/3VYjh5MIS1oz5LaeaHWK2L
20,jh_classical,"Vesperae solennes de confessore in C, K.339: 4. Laudate pueri Dominum","Wolfgang Amadeus Mozart,Kiri Te Kanawa,Elizabeth Bainbridge,Ryland Davies,Gwynne Howell,John Constable,London Symphony Chorus,London Symphony Orchestra,Sir Colin Davis",4:43,78,"classical, requiem, opera, classical piano, chamber music, choral, orchestra",Classical,"Mozart: Vesperae Solennes de Confessore, K.339 etc",1/1/72,22,15,97,95,11,0,10,-20,D Minor,4,1/14/16,03lCuzWrP6reJNIn5YjmRi,Decca Music Group Ltd.,7A,NLA507100118,283,4.717,0:04:43,peak,TRUE,https://open.spotify.com/track/03lCuzWrP6reJNIn5YjmRi
21,jh_classical,"Concerto for Violin and Orchestra In D Major, Op. 77 : II. Adagio","Johannes Brahms,Karl Böhm,Wolfgang Schneiderhan",9:12,84,"classical, classical piano, chamber music, orchestra, opera",Classical,"Johannes Brahms: Concerto for Violin and Orchestra In D Major, Op. 77, Ludwig van Beethoven: Concerto for Piano and Orchestra No. 3 In C minor, Op. 37",10/1/10,16,21,98,20,4,0,10,-15,C Major,3,1/14/16,6yVZlEWuDCbTbQtsb7YhjE,OperaPrima-Carillon,8B,FR6V80884352,554,9.233,0:09:14,peak,TRUE,https://open.spotify.com/track/6yVZlEWuDCbTbQtsb7YhjE
22,jh_classical,"Symphony No. 3, Op. 36: II. Lento e Largo - Tranquillissimo","Henryk Górecki,Dawn Upshaw,London Sinfonietta,David Zinman",9:27,70,"minimalism, classical, opera, chamber music",Classical,Górecki: Symphony No. 3,3/9/92,6,8,89,47,3,0,10,-20,A#/B♭ Minor,4,1/14/16,4iCn374fZg5UbGD1xFNo1m,Nonesuch,3A,USN 19228202.00,568,9.467,0:09:28,peak,TRUE,https://open.spotify.com/track/4iCn374fZg5UbGD1xFNo1m
23,jh_classical,"Serenade in E Minor, Op. 20: II. Larghetto","Edward Elgar,Mainz Chamber Orchestra,Gernot Schulz",5:49,77,"classical, orchestra,",Classical,Elgar: Serenade for String Orchestra in E Minor,6/3/14,7,8,94,90,4,0,0,-24,C Major,4,1/14/16,7K88msTVqNsYrDxioYnODu,K&K Verlagsanstalt,8B,USB8U1077292,349,5.817,0:05:49,peak,TRUE,https://open.spotify.com/track/7K88msTVqNsYrDxioYnODu
24,jh_classical,"Requiem, Op. 48: In Paradisum","Gabriel Fauré,Orchestre & Chorale Paul Kuentz,Barbara Schlick,Philip Langshaw",3:36,129,"classical, requiem, classical piano, choral, opera",Classical,"Faure : Réquiem, Op. 48",3/15/99,19,10,98,96,4,0,10,-23,D Major,4,1/14/16,2fmpmmrbsZTfwqynpBLvUd,Pierre Verany,10B,FRZ179801390,209,3.483,0:03:29,peak,TRUE,https://open.spotify.com/track/2fmpmmrbsZTfwqynpBLvUd
25,jh_classical,"Klarinettenkonzert A-Dur, K. 622: 2. Adagio (Jenseits von Afrika): II. Adagio","Wolfgang Amadeus Mozart,David Shifrin,Mostly Mozart Orchestra,Gerard Schwarz",7:57,78,"classical, requiem, opera, classical piano, chamber music",Classical,"Mozart, W.A.: Clarinet Concerto in A Major / Clarinet Quintet in A Major",1/1/85,12,2,97,83,5,0,0,-28,D Major,3,1/14/16,4a2qoYY6xINDXtUOBFbJ6d,Delos,10B,USASX0802002,478,7.967,0:07:58,peak,TRUE,https://open.spotify.com/track/4a2qoYY6xINDXtUOBFbJ6d
26,jh_classical,Pärt: Cantus in memoriam Benjamin Britten,"Arvo Pärt,Paavo Järvi,Estonian National Symphony Orchestra",6:48,114,"minimalism, classical, orchestra, requiem",Classical,The Very Best of Arvo Part,8/9/10,17,14,58,84,3,0,30,-20,F Major,3,1/14/16,0jlN7m3x57m1JYQcWOmsa2,Warner Classics,7B,GBAYC0003352,409,6.817,0:06:49,peak,TRUE,https://open.spotify.com/track/0jlN7m3x57m1JYQcWOmsa2
27,jh_classical,"Quare, Domine, irasceris - Memento Abraham","Bohuslav Matěj Černohorský,Josef Ksica,František Xaver Thuri,Gioia della musica",9:03,70,,,"Černohorký: Religious Works, Organ Works",1/1/93,12,9,93,1,5,0,30,-24,D Minor,4,1/14/16,4iHp6tG43qUFTYem9TfRo2,Supraphon a.s.,7A,CZA160502479,544,9.067,0:09:04,return,TRUE,https://open.spotify.com/track/4iHp6tG43qUFTYem9TfRo2
28,jh_classical,"Piano Concerto No. 5 in E-Flat Major, Op. 73: II. Adagio un poco mosso","Ludwig van Beethoven,Glenn Gould,Leopold Stokowski,American Symphony Orchestra",9:23,62,"classical, classical piano, chamber music, orchestra",Classical,"Beethoven: Piano Concerto No. 5 in E-Flat Major, Op. 73  Emperor  (Gould Remastered)",1966-00-00,23,5,98,95,6,0,0,-26,B Major,4,1/14/16,5e081onMTN6CqLXE3ftERT,Sony Classical,1B,USSM11410302,563,9.383,0:09:23,return,TRUE,https://open.spotify.com/track/5e081onMTN6CqLXE3ftERT
29,jh_classical,Gounod: St Cecilia Mass: IV. Sanctus,"Charles Gounod,Orchestre De La Société Des Concerts Du Conservatoire,Jean-Claude Hartemann",5:20,75,"opera, classical",Classical,50 Best Classics,2/26/10,7,22,95,18,7,0,10,-16,F Major,4,1/14/16,7slkIMqvPmD5GHNT9YexBb,Warner Classics,7B,DEA348802248,321,5.350,0:05:21,return,TRUE,https://open.spotify.com/track/7slkIMqvPmD5GHNT9YexBb
30,jh_classical,Messe solennelle de Sainte Cecile: Benedictus,"Charles Gounod,Angela Maria Blasi,Christian Elsner,Dietrich Henschel,Munich Motet Choir,Munich Philharmonic Orchestra,Hans Rudolf Zöbeley",2:52,90,"opera, requiem, choral, classical, orchestra,",Classical,Gounod: St. Cecilia Mass / Bizet: Te Deum,1/1/05,13,4,96,22,4,0,10,-29,A#/B♭ Major,4,1/14/16,5G91d60ggXto67mKuA9UHC,Profil,6B,DEAD60502805,172,2.867,0:02:52,return,TRUE,https://open.spotify.com/track/5G91d60ggXto67mKuA9UHC
31,jh_classical,Om Namah Shivaaya,Russill Paul,17:35,76,,,Album,2008-00-00,23,49,76,1,5,0,0,-10,E Major,4,1/14/16,64ggF4cO1qy9uLF3uaamgC,The Relaxation Company,12B,US34D0400039,1055,17.583,0:17:35,return,FALSE,https://open.spotify.com/track/64ggF4cO1qy9uLF3uaamgC
32,jh_classical,"Tristan und Isolde, Act I: Prelude - Liebestod","Richard Wagner,Oregon Symphony,James DePreist",17:14,89,"opera, classical",Classical,"Wagner, R.: Tristan Und Isolde, Prelude / Berlioz, H.: Romeo Et Juliette, Love Scene / Tchaikovksy, P.I.: Romeo and Juliet",1/1/08,10,9,98,89,3,0,10,-21,E Major,4,1/14/16,0REw8cHGIz8GiR1sFEuoJf,Delos,12B,USASX0836901,1034,17.233,0:17:14,return,TRUE,https://open.spotify.com/track/0REw8cHGIz8GiR1sFEuoJf
33,jh_classical,"Ave verum corpus, KV 618","Wolfgang Amadeus Mozart,Dubrovnik Festival Orchestra,Ivo Drazinic",3:54,40,"classical, requiem, opera, classical piano, chamber music,",Classical,Best Of Mozart,1/1/09,6,1,95,94,4,0,0,-38,D Major,4,1/14/16,21IIGe8aQTf7gcd4AKk3Rr,Denon,10B,USSJ10905523,234,3.900,0:03:54,return,TRUE,https://open.spotify.com/track/21IIGe8aQTf7gcd4AKk3Rr
34,jh_classical,Symphony No. 5 in C-Sharp Minor: IV. Adagietto: Sehr langsam,"Gustav Mahler,Polish National Radio Symphony Orchestra,Antoni Wit",12:05,80,"classical, orchestra, requiem",Classical,"Mahler, G.: Symphony No. 5",4/15/92,12,4,93,88,3,0,0,-24,F Major,3,1/14/16,3uNh1Oi6y56ymIGQqvokLK,Naxos,7B,HKI199267704,725,12.083,0:12:05,return,TRUE,https://open.spotify.com/track/3uNh1Oi6y56ymIGQqvokLK
35,jh_classical,"Symphony No. 2, Op. 132,  Mysterious Mountain : I. Andante con moto","Alan Hovhaness,Seattle Symphony Orchestra,Gerard Schwarz",6:02,93,"minimalism, orchestra, classical",Classical,"Hovhaness, A.: Symphony No. 2 , Mysterious Mountain  / Prayer of St. Gregory / And God Created Great Whales (Seattle Symphony)",1/1/94,11,4,5,89,4,0,10,-28,A Minor,4,1/14/16,6trd6Ai6bxgalDjBOhnVuU,Delos,8A,USASX0815701,362,6.033,0:06:02,return,TRUE,https://open.spotify.com/track/6trd6Ai6bxgalDjBOhnVuU
36,jh_classical,Songs of the Auvergne:  Bailero,"Joseph Canteloube,Patricia Rozario,Sir John Pritchard,Philharmonia Orchestra",6:32,64,"minimalism, opera, classical, orchestra",Classical,Canteloube: Songs of the Auvergne,7/1/13,12,16,97,57,4,0,10,-21,A#/B♭ Major,4,1/14/16,5abnnwgtZ85pD1LVm7Cvma,IMP,6B,GBLGL1247497,391,6.517,0:06:31,return,TRUE,https://open.spotify.com/track/5abnnwgtZ85pD1LVm7Cvma
37,jh_classical,Songs of the Auvergne:  Pour l'enfant,"Joseph Canteloube,Patricia Rozario,Sir John Pritchard,Philharmonia Orchestra",2:45,83,"minimalism, opera, classical, orchestra",Classical,Canteloube: Songs of the Auvergne,7/1/13,16,5,98,5,6,0,0,-28,A#/B♭ Minor,1,1/14/16,4epHcRe8RqMbs3cTrOzabf,IMP,3A,GBLGL1247508,165,2.750,0:02:45,return,TRUE,https://open.spotify.com/track/4epHcRe8RqMbs3cTrOzabf
38,jh_classical,"Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158","Richard Strauss,Slovak Philharmonic,Zdeněk Košler",24:40:00,80,"classical, orchestra, opera",Classical,"Strauss, R.: Don Juan / Till Eulenspiegel / Death and Transfiguration",10/24/90,7,10,90,90,3,0,20,-20,G Major,3,1/14/16,2r0k4G7UyzMwqRby7AVOEu,Naxos,9B,HKI199313602,1480,24.667,0:24:40,return,TRUE,https://open.spotify.com/track/2r0k4G7UyzMwqRby7AVOEu
39,jh_classical,Evening Shadows Fall,Russill Paul,23:29,123,,,Nada Yoga,4/28/00,28,14,57,0,6,0,30,-19,C Major,4,1/14/16,6EMKsUJgHjLILx8nd5JEWZ,The Relaxation Company,8B,US34D0700133,1409,23.483,0:23:29,return,TRUE,https://open.spotify.com/track/6EMKsUJgHjLILx8nd5JEWZ
40,jh_classical,Passacaglia - Remastered,"Johann Sebastian Bach,Leopold Stokowski,Symphonica Orchestra",9:00,105,"classical, classical piano,",Classical,Bach By Stokowski,1/1/97,16,20,93,89,10,0,60,-18,C Minor,3,1/14/16,5WfUj1NTAvLnKFfUbZE7Rm,Angel Records,5A,USAR29701173,541,9.017,0:09:01,return,TRUE,https://open.spotify.com/track/5WfUj1NTAvLnKFfUbZE7Rm
41,jh_classical,Fugue,"Johann Sebastian Bach,Symphonica Orchestra,Leopold Stokowski",5:48,75,"classical, classical piano",Classical,Bach By Stokowski,1/1/97,19,30,92,89,15,0,30,-13,C Minor,3,1/14/16,4EC2oBVbCge763kP6V9LL3,Angel Records,5A,USAR29701174,348,5.800,0:05:48,return,TRUE,https://open.spotify.com/track/4EC2oBVbCge763kP6V9LL3
42,jh_classical,Storms in Africa (Pt. II),Enya,3:01,104,"new age, celtic","Traditional music, New age",Watermark,1988-00-00,48,46,77,93,53,0,10,-19,C♯/D♭ Major,4,1/14/16,1uQVrfQXsCDaGvjt6qDOWv,Rhino/Warner Records,3B,GBAHT0200064,181,3.017,0:03:01,return,TRUE,https://open.spotify.com/track/1uQVrfQXsCDaGvjt6qDOWv
43,jh_classical,King of Kings,Ladysmith Black Mambazo,4:07,87,afropop,Pop,Shaka Zulu,1987-00-00,40,5,93,0,39,0,10,-25,E Major,4,1/14/16,24xmFCREF5JiqKBhLHqgKL,Warner Records,12B,USWB10001714,249,4.150,0:04:09,return,TRUE,https://open.spotify.com/track/24xmFCREF5JiqKBhLHqgKL
44,jh_classical,Adiemus,David Moore,3:45,170,spoken word,Hip Hop,Pure Moods 2,9/23/11,22,40,87,56,27,0,0,-15,G Major,3,1/14/16,4j2rEvNpNCtFt4DBmeCe7y,Sun Rising Music,9B,ATR981124437,226,3.767,0:03:46,return,TRUE,https://open.spotify.com/track/4j2rEvNpNCtFt4DBmeCe7y
45,jh_classical,Here Comes The Sun - Remastered 2009,The Beatles,3:05,129,"classic rock, psychedelic rock",Rock,Abbey Road (Remastered),9/26/69,56,54,3,0,39,0,10,-10,A Major,4,1/14/16,6dGnYIeXmHdcikdzNNDMm2,EMI Catalogue,11B,GBAYE0601696,186,3.100,0:03:06,return,TRUE,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
46,jh_classical,Caminando Por La Calle,Gipsy Kings,4:17,90,flamenco,Latin,Mosaique,11/17/89,59,50,34,0,71,0,0,-11,F#/G♭ Major,4,1/14/16,4RsZNU6vYP5pkIe5WhqW3p,Nonesuch,2B,USN 18989201.00,257,4.283,0:04:17,return,TRUE,https://open.spotify.com/track/4RsZNU6vYP5pkIe5WhqW3p
47,jh_classical,Gracias A La Vida,Mercedes Sosa,4:50,95,"trova, folklore argentino, nueva trova, latin folk, singer-songwriter","Latin, Folk/Acoustic",Gracias A La Vida,1/1/87,46,8,79,0,44,0,50,-19,A#/B♭ Minor,1,1/14/16,1R2SBN8nh6TpAI29lNVoqm,Universal Classics & Jazz,3A,USWWW0134570,290,4.833,0:04:50,return,TRUE,https://open.spotify.com/track/1R2SBN8nh6TpAI29lNVoqm
48,jh_classical,"Swing Low, Sweet Chariot","Traditional,Leontyne Price,Leonard de Paur",3:22,131,"medieval, traditional music, sufi, bhajan, gregorian chant, qawwali, opera,","New age, Classical, Traditional music","The Essential Leontyne Price: Spirituals, Hymns & Sacred Songs",1/9/97,27,17,99,0,8,0,10,-21,G#/A♭ Major,5,1/14/16,0pnZSD8652gd5xYnTd41er,RCA Gold Seal,4B,USBC16100253,200,3.333,0:03:20,return,TRUE,https://open.spotify.com/track/0pnZSD8652gd5xYnTd41er
49,jh_classical,What A Wonderful World,Louis Armstrong,2:19,77,"jazz, swing music, big band, vocal jazz, jazz blues","Easy listening, Jazz, Blues",What A Wonderful World,1/1/68,27,17,73,0,20,0,10,-21,F Major,4,1/14/16,29U7stRjqHU6rMiS8BfaI9,GRP,7B,USMC16758823,139,2.317,0:02:19,return,TRUE,https://open.spotify.com/track/29U7stRjqHU6rMiS8BfaI9
1,jh_overtone,Shepherd S Song,Alain Presencer,1:48,90,,,Singing Bowls of Tibet,1/1/81,31,3,100,81,40,0,0,-27,C Minor,4,10/29/20,0GWRybBt2Gn3piRyyysWWP,Saydisc,5A,GBAJX8132602,109,1.817,0:01:49,onset,TRUE,https://open.spotify.com/track/0GWRybBt2Gn3piRyyysWWP
2,jh_overtone,"Concerto for 2 Mandolins, Strings and Continuo in G major, RV 532 - Arr. Pepe Romero for 2 Guitars, Strings and Continuo: II. Andante","Antonio Vivaldi,Angel Romero,Pepe Romero,Academy of St. Martin in the Fields,Iona Brown",3:32,182,"classical, chamber music, orchestra",Classical,Vivaldi: Guitar Concertos,1/1/85,41,8,98,82,36,0,10,-32,E Minor,3,10/29/20,4JVyxDhSEAe7cvq7hjhikB,Decca Music Group Ltd.,9A,NLA508327605,212,3.533,0:03:32,onset,TRUE,https://open.spotify.com/track/4JVyxDhSEAe7cvq7hjhikB
3,jh_overtone,"12 Concertos, Op. 3  L'estro armonico  / Concerto No. 6 in A Minor for Violin, RV 356: II. Largo","Antonio Vivaldi,Angel Romero,Academy of St. Martin in the Fields,Iona Brown",2:19,51,"classical, chamber music, orchestra",Classical,Vivaldi: Guitar Concertos,1/1/85,39,3,99,91,38,0,10,-29,D Minor,4,10/29/20,7cVxHX7wFEdXwIzdD9tPCO,Decca Music Group Ltd.,7A,NLA508327608,140,2.333,0:02:20,onset,TRUE,https://open.spotify.com/track/7cVxHX7wFEdXwIzdD9tPCO
4,jh_overtone,Mumtaz Mahal,Paul Horn,3:24,115,new age,New age,Inside The Taj Mahal,9/13/68,24,1,99,81,4,0,10,-32,E Minor,4,10/29/20,5B081R4ZB10dcY1w9sGcCq,Legacy Recordings,9A,USSM10906780,204,3.400,0:03:24,onset,TRUE,https://open.spotify.com/track/5B081R4ZB10dcY1w9sGcCq
5,jh_overtone,Earth Chant,Crystal Voices,4:23,49,,,Crystal Voices: The Harmonic Vibrations Of Crystal Singing Bowls,1997-00-00,10,6,97,7,4,0,10,-23,D#/E♭ Minor,4,10/29/20,3rZxrTiEblsYXUTKSawlje,Crystal Voices,2A,uscgj0540854,263,4.383,0:04:23,onset,TRUE,https://open.spotify.com/track/3rZxrTiEblsYXUTKSawlje
6,jh_overtone,Seah Jahan,Paul Horn,5:39,64,new age,New age,Inside The Taj Mahal,9/13/68,27,1,99,77,4,0,0,-32,D Major,4,10/29/20,0H19IeKKKsP8BM1v30L4kw,Legacy Recordings,10B,USSM10906786,340,5.667,0:05:40,onset,TRUE,https://open.spotify.com/track/0H19IeKKKsP8BM1v30L4kw
7,jh_overtone,Flute Traveller,Ron Korb,2:20,71,"new age, celtic","Traditional music, New age",Flute Traveller,1/1/94,22,3,98,68,7,0,10,-24,G Major,3,10/29/20,53DoblJMitL30jWkUImmD7,Humble Dragon,9B,uscgh0782544,140,2.333,0:02:20,onset,TRUE,https://open.spotify.com/track/53DoblJMitL30jWkUImmD7
8,jh_overtone,Satori (Enlightenment),Tony Scott,5:22,93,rocksteady,Rock,Music For Zen Meditation And Other Joys,1/1/65,34,1,99,52,27,0,10,-27,D Minor,3,10/29/20,6EGRXWF3PmMb0cytL63hVG,Verve,7A,USF096500440,323,5.383,0:05:23,onset,TRUE,https://open.spotify.com/track/6EGRXWF3PmMb0cytL63hVG
9,jh_overtone,Lauridsen: O Magnum Mysterium,"Robert Shaw,Robert Shaw Chamber Singers",6:17,71,"sea shanties, choral, christmas","Classical, Jazz, Metal",A Robert Shaw Christmas: Angels On High,1/1/97,16,2,99,88,4,0,0,-30,D Major,1,10/29/20,13o0bDRuAKiQrFQZnkTyup,Telarc,10B,USTE10307461,377,6.283,0:06:17,onset,TRUE,https://open.spotify.com/track/13o0bDRuAKiQrFQZnkTyup
10,jh_overtone,"Enigma Variations, Op. 36: Var. 9. Adagio  Nimrod","Edward Elgar,BBC Symphony Orchestra,Leonard Bernstein",6:07,79,"classical, orchestra, opera",Classical,Elgar: Enigma Variations,1/1/82,7,3,93,86,3,0,0,-24,D#/E♭ Major,3,10/29/20,6L1ya2i7ploS0eR2PIYOzq,Deutsche Grammophon (DG),5B,DEF058200601,370,6.167,0:06:10,onset,TRUE,https://open.spotify.com/track/6L1ya2i7ploS0eR2PIYOzq
11,jh_overtone,"Symphony No. 3, Op. 36: I. Lento - Sostenuto Tranquillo Ma Cantabile","Henryk Górecki,Dawn Upshaw,London Sinfonietta,David Zinman",26:47:00,93,"minimalism, classical, opera, chamber music",Classical,Górecki: Symphony No. 3,3/9/92,11,12,55,77,3,0,20,-19,E Minor,4,10/29/20,7Mx00Ye1ypcK1hToeKyrVl,Nonesuch,9A,USN 19228201.00,1607,26.783,0:26:47,onset,TRUE,https://open.spotify.com/track/7Mx00Ye1ypcK1hToeKyrVl
12,jh_overtone,Gravity Waves 5. Lens By Lens. 6. Telescoping,David Hykes & The Harmonic Choir,24:08:00,69,drone,Electronic,Hearing Solar Winds Alight (Special Audiophile Edition),1/1/08,13,22,99,96,3,0,10,-18,A#/B♭ Minor,4,10/29/20,4CktAHc24GqgbETFTV8x9j,Harmonic Presence,3A,ushm90865345,1448,24.133,0:24:08,peak,TRUE,https://open.spotify.com/track/4CktAHc24GqgbETFTV8x9j
13,jh_overtone,Song From The Balance Point,The Seattle Harmonic Voices,12:19,70,,,Harmonic Voice,2006-00-00,23,11,98,92,3,0,10,-24,G Minor,3,10/29/20,7dKcY5Ev21rSeX7Z79qVzE,Monktail Records,6A,usl4q0830929,740,12.333,0:12:20,peak,TRUE,https://open.spotify.com/track/7dKcY5Ev21rSeX7Z79qVzE
14,jh_overtone,A Shaman's Spiritwork,Alan Tower,12:13,107,,,The Eternal Presence,3/1/03,28,36,84,96,4,0,0,-18,A Minor,4,10/29/20,6mXEIcnlkggfNVs49cFXKw,Ancient Future Music,8A,USI4R0404219,732,12.200,0:12:12,peak,TRUE,https://open.spotify.com/track/6mXEIcnlkggfNVs49cFXKw
15,jh_overtone,Jogiya Kalingra,Ali Akbar Khan,21:43,85,,,Signature Series Vol 1,12/15/94,36,44,72,93,35,0,10,-17,C Major,4,10/29/20,2iRU4ImxC0Ul9kVtF7RVK2,AMMP,8B,US36V0400025,1304,21.733,0:21:44,peak,TRUE,https://open.spotify.com/track/2iRU4ImxC0Ul9kVtF7RVK2
16,jh_overtone,A Choir Of Bells,"Drew Gladstone,Nancy Hennings,Henry Wolff",15:04,60,,,Tibetan Bells,4/8/99,28,1,99,32,2,0,0,-29,D Minor,4,10/29/20,24mRYGnmtLnSwWfX3BVOhM,BTF Records,7A,NLAX70800802,917,15.283,0:15:17,peak,TRUE,https://open.spotify.com/track/24mRYGnmtLnSwWfX3BVOhM
17,jh_overtone,Om Namah Shivaaya,Russill Paul,17:35,76,,,Album,2008-00-00,23,49,76,1,5,0,0,-10,E Major,4,10/29/20,64ggF4cO1qy9uLF3uaamgC,The Relaxation Company,12B,US34D0400039,1055,17.583,0:17:35,peak,FALSE,https://open.spotify.com/track/64ggF4cO1qy9uLF3uaamgC
18,jh_overtone,"Altitude 27,000","Brian Keane,Nancy Hennings,Henry Wolff",5:19,137,"sufi,",Traditional music,Tibetan Bells 4: The Bells of Sh'Ang Sh'Ung,1/1/91,15,18,91,5,3,30,0,-40,A#/B♭ Major,4,10/29/20,0ntKqYefMandengSXCztEx,Celestial Harmonies,6B,DEA749110336,320,5.333,0:05:20,peak,TRUE,https://open.spotify.com/track/0ntKqYefMandengSXCztEx
