playlist,song,order,chunk,valence,arousal,predicted_moods
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,17,4.678709983825684,3.730602502822876,"['christmas', 'documentary', 'drama', 'dream', 'emotional', 'film', 'melancholic', 'nature', 'romantic', 'sad', 'soundscape']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,18,3.8433167934417725,3.618607997894287,"['children', 'christmas', 'documentary', 'drama', 'dream', 'film', 'game', 'melancholic', 'movie', 'nature', 'sad']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,19,4.4705376625061035,4.196147918701172,"['documentary', 'drama', 'dream', 'emotional', 'film', 'melancholic', 'nature', 'romantic', 'sad', 'soundscape']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,20,4.499587059020996,4.181864261627197,"['action', 'adventure', 'children', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'funny', 'game', 'movie', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,21,4.473160266876221,3.887661933898926,"['adventure', 'children', 'christmas', 'documentary', 'drama', 'film', 'fun', 'funny', 'happy', 'holiday', 'romantic']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,22,4.6402907371521,4.5442328453063965,"['dark', 'drama', 'dramatic', 'film', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,23,4.139659404754639,4.316587924957275,"['dark', 'documentary', 'drama', 'dramatic', 'film', 'game', 'movie', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,24,3.7338058948516846,4.498212814331055,"['action', 'adventure', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,25,3.544233560562134,4.006596565246582,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,26,3.3252856731414795,3.4671878814697266,"['adventure', 'dark', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'film', 'melancholic', 'movie', 'nature', 'romantic', 'sad']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,27,3.4238882064819336,3.743781089782715,"['dark', 'drama', 'emotional', 'film', 'melancholic', 'romantic', 'sad', 'slow']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,28,4.270665645599365,4.6588134765625,"['dark', 'documentary', 'drama', 'dramatic', 'dream', 'film', 'movie', 'slow', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,29,3.48637056350708,3.482974052429199,"['action', 'dark', 'documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'movie', 'nature', 'soundscape', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,30,2.9816925525665283,2.6753931045532227,"['dark', 'deep', 'documentary', 'dream', 'film', 'meditative', 'movie', 'nature', 'relaxing', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,31,3.5416159629821777,4.57413387298584,"['action', 'dark', 'drama', 'dramatic', 'film', 'movie', 'sad', 'slow']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,32,3.5166947841644287,4.350254058837891,"['action', 'dark', 'drama', 'dramatic', 'film', 'sad']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,33,2.962529420852661,1.7982490062713623,"['background', 'calm', 'cool', 'deep', 'dream', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,34,3.3774211406707764,2.6325082778930664,"['background', 'calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'soft', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,35,3.430617094039917,3.2533466815948486,"['dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,36,3.2891950607299805,3.3667073249816895,"['documentary', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,37,4.387416362762451,3.5703125,"['documentary', 'drama', 'dream', 'emotional', 'film', 'nature', 'sad']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,38,4.958428382873535,3.9206254482269287,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'inspiring', 'meditative', 'nature', 'relaxing', 'romantic', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,39,4.194185733795166,3.619922637939453,"['documentary', 'drama', 'dream', 'emotional', 'film', 'nature', 'romantic', 'soundscape']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,40,4.269497871398926,3.511070728302002,"['christmas', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'nature', 'relaxing', 'romantic', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,41,4.467782497406006,3.5373666286468506,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,42,5.186140060424805,4.739614486694336,"['documentary', 'drama', 'film', 'game', 'romantic']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,43,3.8562262058258057,3.823587656021118,"['documentary', 'drama', 'dream', 'film', 'movie', 'nature', 'romantic']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,44,4.007397651672363,4.373054027557373,"['drama', 'dramatic', 'dream', 'emotional', 'film', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,45,4.641342639923096,3.246370792388916,"['documentary', 'drama', 'dramatic', 'dream', 'emotional', 'epic', 'film', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,46,5.0090155601501465,3.6305055618286133,"['documentary', 'dream', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,47,5.064789772033691,3.4763784408569336,"['documentary', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'soundscape', 'space', 'uplifting']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/37-2r0k4G7UyzMwqRby7AVOEu- Richard Strauss, Slovak Philharmonic, Zdeněk Košler - Tod und Verklarung (Death and Transfiguration), Op. 24, TrV 158.mp3",37,48,5.015354156494141,3.241150379180908,"['cool', 'dream', 'meditative', 'nature', 'relaxing', 'soundscape', 'space']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,0,2.635009527206421,2.4282352924346924,"['action', 'background', 'documentary', 'dramatic', 'epic', 'film', 'movie', 'nature', 'relaxing', 'sad', 'soundscape', 'space', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,1,4.0451459884643555,4.217598915100098,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'movie', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,2,4.149381160736084,4.1521124839782715,"['documentary', 'drama', 'emotional', 'film', 'melancholic', 'nature', 'romantic', 'sad']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,3,4.566149711608887,4.405051231384277,"['adventure', 'christmas', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,4,4.345215320587158,4.512392520904541,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,5,4.981700420379639,4.929048538208008,"['adventure', 'children', 'documentary', 'drama', 'emotional', 'film', 'game', 'movie', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,6,3.97320818901062,4.740428924560547,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,7,3.863894462585449,4.643012046813965,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,8,5.247031211853027,5.138460159301758,"['adventure', 'documentary', 'drama', 'emotional', 'film', 'game', 'movie', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,9,3.938314437866211,4.209980010986328,"['action', 'adventure', 'corporate', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,10,4.292303562164307,4.704679489135742,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'sad', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,11,3.789787530899048,5.076039791107178,"['action', 'adventure', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'movie', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,12,4.419147968292236,4.4999895095825195,"['documentary', 'drama', 'emotional', 'film', 'movie', 'nature', 'relaxing', 'romantic', 'sad', 'soundscape']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,13,4.224364757537842,4.368101596832275,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'film', 'game', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,14,4.185201168060303,4.128730773925781,"['action', 'adventure', 'documentary', 'drama', 'emotional', 'film', 'game', 'melancholic', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,15,4.129811763763428,4.544304370880127,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,16,4.219234466552734,4.478437900543213,"['children', 'christmas', 'documentary', 'drama', 'emotional', 'film', 'holiday', 'nature', 'romantic']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/39-5WfUj1NTAvLnKFfUbZE7Rm- Johann Sebastian Bach, Leopold Stokowski, Symphonica Orchestra - Passacaglia - Remastered.mp3",39,17,4.15507173538208,4.388868808746338,"['christmas', 'drama', 'emotional', 'film', 'holiday', 'romantic']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,0,4.331701755523682,2.2184040546417236,"['calm', 'documentary', 'dream', 'emotional', 'film', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,1,4.752144813537598,2.579634189605713,"['calm', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,2,4.12516975402832,2.2254486083984375,"['calm', 'documentary', 'drama', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow', 'soundscape']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,3,4.54726505279541,2.8244576454162598,"['calm', 'children', 'documentary', 'drama', 'dream', 'emotional', 'film', 'holiday', 'melancholic', 'nature', 'romantic', 'sad', 'soft']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,4,4.340782642364502,2.1613235473632812,"['advertising', 'calm', 'children', 'documentary', 'drama', 'dream', 'emotional', 'happy', 'holiday', 'nature', 'sad', 'soft', 'uplifting']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,5,4.097507953643799,2.3148131370544434,"['calm', 'documentary', 'dream', 'emotional', 'happy', 'meditative', 'nature', 'relaxing', 'sad', 'soundscape', 'space']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,6,3.9228010177612305,2.2291290760040283,"['calm', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'sad', 'slow']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,7,4.041611194610596,2.537240743637085,"['calm', 'dream', 'emotional', 'meditative', 'nature', 'relaxing', 'sad', 'slow', 'soundscape', 'space']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,8,4.132543563842773,2.202371120452881,"['calm', 'dream', 'emotional', 'melancholic', 'nature', 'sad', 'slow', 'soft', 'uplifting']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,9,4.192086696624756,2.2783117294311523,"['calm', 'documentary', 'dream', 'emotional', 'film', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'soft', 'soundscape', 'space']"
jh_classical,/Users/jsgomezc/Data/psilocybin/audio/jh_classical/04-0H19IeKKKsP8BM1v30L4kw- Paul Horn - Seah Jahan.mp3,04,10,4.337491512298584,2.201925754547119,"['calm', 'dream', 'emotional', 'meditative', 'melancholic', 'nature', 'relaxing', 'romantic', 'sad', 'slow', 'soft']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,0,4.382872104644775,4.307887077331543,"['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'game', 'nature', 'romantic', 'sad', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,1,4.5585455894470215,4.663111209869385,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'inspiring', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,2,4.941843509674072,4.779360771179199,"['adventure', 'children', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'melancholic', 'movie', 'nature', 'romantic', 'sad', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,3,4.099238872528076,3.642901659011841,"['adventure', 'children', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'melancholic', 'nature', 'romantic', 'sad', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,4,3.6951520442962646,4.449991226196289,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,5,3.7759881019592285,4.222940444946289,"['action', 'adventure', 'dark', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,6,4.458507537841797,4.954716682434082,"['adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'film', 'melancholic', 'movie', 'nature', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,7,4.236672401428223,5.409782409667969,"['action', 'adventure', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'game', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,8,4.090785980224609,4.906034469604492,"['adventure', 'christmas', 'documentary', 'drama', 'dramatic', 'emotional', 'epic', 'film', 'movie', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,9,4.987912654876709,4.70198917388916,"['action', 'adventure', 'christmas', 'drama', 'epic', 'film', 'funny', 'holiday', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/40-4EC2oBVbCge763kP6V9LL3- Johann Sebastian Bach, Symphonica Orchestra, Leopold Stokowski - Fugue.mp3",40,10,3.4772424697875977,3.9828996658325195,"['documentary', 'drama', 'dramatic', 'film', 'game', 'romantic', 'trailer']"
jh_classical,"/Users/jsgomezc/Data/psilocybin/audio/jh_classical/26-4iHp6tG43qUFTYem9TfRo2- Bohuslav Matěj Černohorský, Josef Ksica, František Xaver Thuri, Gioia della musica - Quare, Domine, irasceris - Memento Abraham.mp3",26,0,4.330458641052246,3.3837497234344482,"['adventure', 'children', 'christmas', 'documentary', 'drama', 'film', 'game', 'holiday', 'movie', 'nature', 'romantic', 'soft', 'trailer']"
